FORM_TYPE,LINK,FILENAME,DOWNLOADED,UPLOADED
4,/Archives/edgar/data/313143/000112760221018310/0001127602-21-018310.txt,0001127602-21-018310.txt,TRUE,TRUE
10-K,/Archives/edgar/data/313143/000031314321000023/0000313143-21-000023.txt,0000313143-21-000023.txt,FALSE,FALSE
4,/Archives/edgar/data/313143/000112760221017698/0001127602-21-017698.txt,0001127602-21-017698.txt,TRUE,TRUE
8-K,/Archives/edgar/data/313143/000031314321000019/0000313143-21-000019.txt,0000313143-21-000019.txt,FALSE,FALSE
4,/Archives/edgar/data/313143/000112760221017683/0001127602-21-017683.txt,0001127602-21-017683.txt,TRUE,TRUE
4,/Archives/edgar/data/313143/000112760221017682/0001127602-21-017682.txt,0001127602-21-017682.txt,TRUE,TRUE
4,/Archives/edgar/data/313143/000112760221017681/0001127602-21-017681.txt,0001127602-21-017681.txt,TRUE,TRUE
4,/Archives/edgar/data/313143/000112760221017680/0001127602-21-017680.txt,0001127602-21-017680.txt,TRUE,TRUE
4,/Archives/edgar/data/313143/000112760221017677/0001127602-21-017677.txt,0001127602-21-017677.txt,TRUE,TRUE
4,/Archives/edgar/data/313143/000112760221017675/0001127602-21-017675.txt,0001127602-21-017675.txt,TRUE,TRUE
4,/Archives/edgar/data/313143/000112760221017273/0001127602-21-017273.txt,0001127602-21-017273.txt,TRUE,TRUE
4,/Archives/edgar/data/313143/000112760221017271/0001127602-21-017271.txt,0001127602-21-017271.txt,TRUE,TRUE
4,/Archives/edgar/data/313143/000112760221017269/0001127602-21-017269.txt,0001127602-21-017269.txt,TRUE,TRUE
4,/Archives/edgar/data/313143/000112760221017263/0001127602-21-017263.txt,0001127602-21-017263.txt,TRUE,TRUE
4,/Archives/edgar/data/313143/000112760221017257/0001127602-21-017257.txt,0001127602-21-017257.txt,TRUE,TRUE
4,/Archives/edgar/data/313143/000112760221017256/0001127602-21-017256.txt,0001127602-21-017256.txt,TRUE,TRUE
5,/Archives/edgar/data/313143/000112760221016857/0001127602-21-016857.txt,0001127602-21-016857.txt,TRUE,TRUE
8-K,/Archives/edgar/data/313143/000031314321000016/0000313143-21-000016.txt,0000313143-21-000016.txt,FALSE,FALSE
4,/Archives/edgar/data/313143/000112760221014117/0001127602-21-014117.txt,0001127602-21-014117.txt,TRUE,TRUE
8-K,/Archives/edgar/data/313143/000031314321000012/0000313143-21-000012.txt,0000313143-21-000012.txt,FALSE,FALSE
